Title;Year;Rated;Genre;Runtime (Minutes);Rating;Votes;Director;Star 1;Star 2;Star 3;Star 4
Friendship Is Like a Cocoon;2021;13+; Comedy, Drama            ;94;6,5;26;Sentot Sahid;Juan Bione Subiantoro;Yasmin Napper;Beby Tsabina;Shanice Margaretha
As Far as We Could Get;2019;13+; Short            ;26;7,5;21;Ivan Argote;Juan Esteban Gaona;Humberto Guevara;Claudia Marroquin;Haris Wijaya
Si Jago Merah 2: Air & Api;2015;13+; Action, Comedy, Drama            ;99;6,7;17;Raymond Handaya;Judika Sihotang;Deddy Mahendra Desta;Dion Wiyoko;Tarra Budiman
Frantic;2020;13+; Short, Romance            ;17;9,9;25;Aka Witharja;Julfikar Maha Putera;Ajeng Sharfina;;
Hantu Jamu Gendong;2009;13+; Horror, Mystery, Thriller            ;90;3,7;33;Nayato Fio Nuala;Julia Perez;Dimas Aditya;Fendi Trihartanto;Rina Hassim
Kutukan Arwah Santet;2012;13+; Horror            ;81;6,8;17;Hanny Mustofa;Julia Perez;Dwi A.P.;Ajeng;Jenny Cortez
Sumpah (Ini) Pocong!;2009;13+; Comedy, Horror            ;93;4,3;27;Helfi C.H. Kardit;Julia Perez;Jarwo Kwat;Aming Sugandhi;Udjie Tongky
The Chanting;2006;13+; Horror            ;93;5,9;466;Rizal Mantovani;Julie Estelle;Evan Sanders;Ratu Felisha;Alice Iskak
The Chanting 3;2008;D; Horror            ;90;5,2;206;Rizal Mantovani;Julie Estelle;Ida Iasha;Imelda Therinne;Reza Pahlevi
Killer Express;2016;13+; Short, Action            ;5;9,3;141;Angga Dwimas Sasongko;Julie Estelle;;;
BrokenHearts;2012;13+; Drama, Romance            ;96;6,9;77;Helfi C.H. Kardit;Julie Estelle;Reza Rahadian;Darius Sinathrya;Rani Agustina
Firegate;2016;13+; Adventure, Fantasy, Horror            ;113;5,4;157;Rizal Mantovani;Julie Estelle;Reza Rahadian;Ray Sahetapy;Dwi Sasono
Letters from Prague;2016;TV-14; Drama, Musical, Romance            ;97;7,2;361;Angga Dwimas Sasongko;Julie Estelle;Tio Pakusadewo;Rio Dewanto;Widyawati
Mr. Spies;2016;13+; Documentary, Short            ;21;6,9;205;Putri R.A.E. Harbie;Julie Hartanti;;;
MasterChef Indonesia;2000;13+; Game-Show, Reality-TV            ;83;8,4;50;Fabian Dharmawan;Juna Rorimpandey;Degan Septoadji;Vindex Tengker;Rinrin Marinka
Geez & Ann;2021;TV-14; Drama, Romance            ;105;5,1;295;Rizki Balki;Junior Roberts;Hanggini;Roy Sungkono;Shenina Cinnamon
I Hear(t) You;2021;13+; Fantasy, Romance            ;83;4,4;26;Adhisty Zara;Junior Roberts;Hasyakyla Utami;Justin Adiwinata;
Geez & Ann the Series;2021;R13+; Drama, Romance            ;83;4,1;26;Rizki Balki;Junior Roberts;Roy Sungkono;Nimaz Dewantary;Hanggini
Cewek Saweran;2011;13+; Drama            ;84;4,5;9;Eddie Cahyono;Juwita Bahar;Djaduk Ferianto;Kriss Hatta;Harry Izwan
Riwayat Ceti;2022;13+; Short, Drama            ;24;7,5;8;Azalia Muchransyah;Kak Jek;Dea Panendra;Nino Prabowo;Den Bagus Sasono
Sementara Syahrul;2019;13+; Short, Drama            ;24;9,9;7;Paul Manurung;Kak Jek;;;
Project Al Amin;2020;13+; Short, Drama            ;24;9,1;6;Rayhan Dermawan;Kak Jek;;;
Zharfa;2019;13+; Drama            ;96;6,6;5;Ruli Wanisar;Kaka Azraff;Donny Alamsyah;Betari Ayu;Shelomita
Among the Trees;2014;13+; Short, Crime            ;20;8,1;5;Adi Wijananda;Kamerad Edmond;Bagus Ekovich;Mohammad Erlangga;Luthfi Fawwaz
Rock in Solo: The Return;2013;13+; Documentary            ;83;1,5;5;Kamerad Edmond;Kamerad Edmond;Haris Kartasumitra;Yuka Dian Narendra;
Sukep: The Movie;2019;13+; Comedy, Drama            ;113;7,5;6;Akil Wasa;Kamil Onte;Ivan Seventeen;Irfan Govinda;Andri Novianto
You and I;2020;13+; Documentary            ;76;6,7;7;Fanny Chotimah;Kaminah;Kusdalini;;
If This Is My Story;2018;13+; Drama            ;75;4,9;6;Djenar Maesa Ayu;Kan Lume;Sha Ine Febriyanti;Reza Rahadian;Cornelio Sunny
Raksasa Dari Jogja;2016;13+; Drama            ;100;7,4;5;Monty Tiwa;Karina Salim;Abrar Adrian;Unique Priscilla;Ray Sahetapy
Mantan Terindah;2014;13+; Drama            ;102;1,8;6;Farishad I. Latjuba;Karina Salim;Edward Akbar;Salvita Decorte;Ray Sahetapy
Culas;2021;13+; Short, Drama            ;24;1,2;7;Sabrina Rochelle Kalangie;Karina Salim;Galabby Thahira;Satria Agustani;Aline Jusria
Durable Love;2012;R; Short, Drama, Romance            ;11;7,2;9;Joko Anwar;Karina Salim;Sadha Triyudha;;
Bisa Dèwèk;2000;13+; Documentary, Short, History            ;43;8,5;72;Rhino Ariefiansyah;Karsinah Juntinyuat;;;
The Lawyers: Pokrol Bambu;2019;17+; Comedy, Drama            ;90;2,2;135;Dicky Chandra;Kartika Berliana;Roy Marten;Jerio Jefry;
4th Floor;2019;13+; Short, Horror            ;7;1,8;198;Rama DeRanau;Katarina Dumais;Rezki Fadlun;Khayla Maharani;
The Photograph;2007;13+; Drama            ;94;6,7;261;Nan Triveni Achnas;Kay Tong Lim;Shanty;Lukman Sardi;Indi Barends
A Rainbow to Nirmala;2022;13+; Drama, Family, Fantasy            ;10;8,8;17;M. Haikal;Kayla Kalaoun;Raya Adena Syah;M. Fauzan;Ciara Nadine Brosnan
Lara Ati;2022;13+; Comedy            ;116;5,1;33;Bayu Skak;Keisya Levronka;Dono Pradana;Bayu Skak;Sahila Hisyam
Java Heat;2013;R; Action, Crime, Thriller            ;104;5,1;4858;Conor Allyn;Kellan Lutz;Verdi Solaiman;Mickey Rourke;Ario Bayu
Youtubers;2015;13+; Comedy, Romance            ;96;5,4;13;Jovial Da Lopez;Kemal Palevi;Jovial Da Lopez;Andovi Da Lopez;Anggika Bolsterli
Jagoan Instan;2016;TV-Y7; Action, Adventure, Comedy            ;96;5;33;Fajar Bustomi;Kemal Palevi;Kevin Julio;Anisa Rahma;Dede Yusuf
Tak Kemal Maka Tak Sayang;2014;13+; Comedy            ;85;5,7;40;Fajar Bustomi;Kemal Palevi;Laudya Cynthia Bella;Indah Permatasari;Ajun Perwira
Liburan seruuu...!!;2008;SU; Drama;97;2,5;24;Sofyan D. Surza;Ken Nala Amrytha;Intan Azura;Arsenna Moch. Rahadi;Quinsha Jasmine Haq
Angkringan;2021;13+; Drama            ;83;7,4;8;Adriyanto Dewo;Kenes Andari;Arawinda Kirana;Zack Lee;Dwi Sasono
Mata Dewa;2018;13+; Drama, Sport            ;80;7,4;16;Andibachtiar Yusuf;Kenny Austin;Brandon Salim;Agatha Chelsea;Nino Fernandez
Anak Hoki;2019;13+; Drama            ;97;5,1;15;Ginanti Rona;Kenny Austin;Nadine Waworuntu;Lolox;Chris Laurent
Satu Rumpun?;2009;SU; Comedy            ;90;9;7;Arci Fadillah;Kenzo Abduh;Golam Sarwar Harun;Kamal Hossein;Sheilla Nastassia
On Mother's Head;2013;13+; Documentary            ;94;4,2;9;Putu Kusuma Wijaja;Ketut Norsy;Me Sari;;
Berandalliar;2016;13+; Short, Action            ;23;2,9;11;Dirar Renaldi;Kevin Adiguna;Afwanda Andriansyah;Adam Bagas;Dio Bayu
Adagium;2016;13+; Short, Action, Crime            ;23;9,8;14;Bobby Zarkasih;Kevin Agung;Pascal Esatama;Kemas Heryawan;Amalia Nissa
Inside Mind;2015;13+; Short, Action, Sci-Fi            ;12;9,8;68;Kevin Anderson;Kevin Anderson;Sabrina Athika;Galih Galinggis;
Micin Generation;2018;13+; Comedy, Drama            ;88;5,6;122;Fajar Nugros;Kevin Anggara;Clairine Clay;Morgan Oey;Joshua Suherman
The Break Upper;2021;13+; Drama, Romance            ;15;5,4;85;Febby Rastanty;Kevin Ardilova;Carmela van der Kruk;Allya Syakila;
Married with Senior;2022;R13+; Drama, Romance            ;43;5,8;49;Angling Sagaran;Kevin Ardilova;Jourdy Pranata;Shenina Cinnamon;Caitlin Halderman
Kabut;2021;R13+; Horror, Thriller            ;66;6;9;Indra Gunawan;Kevin Ardilova;Sara Fajira;Asrul Dahlan;Alfie Alfandi
The Intern;2015;13+; Drama            ;83;8,8;6;Nancy Meyers;Kevin Ardilova;Sere Kalina;Jajang C. Noer;Bobie Antonio
Autobiography;2022;13+; Drama, Thriller            ;116;7,7;41;Makbul Mubarak;Kevin Ardilova;Yusuf Mahardika;Arswendy Bening Swara;Lukman Sardi
Selalu Cantik;2017;13+; Short, Romance            ;13;5,6;33;Pritagita Arianegara;Kevin Hendrawan;Pamela Bowie;;
Pertama Kali;2017;13+; Short, Romance            ;12;2,3;26;Pritagita Arianegara;Kevin Hendrawan;Rachel Amanda;Gritte Agatha;Chicco Kurniawan
Siapa takut orang ketiga;2022;13+; Drama            ;55;2,5;18;Vemmy Sagita;Kevin Julio;Aurora Ribero;Fero Walandouw;Mischa Chandrawinata
Akad;2022;R13+; Comedy, Drama, Romance            ;90;5,9;11;Reka Wijaya;Kevin Julio;Indah Permatasari;Mathias Muchus;Nino Fernandez
Surprised Marriage;2021;D17+; Comedy, Drama, Romance            ;83;7,6;25;Aurora Ribero;Kevin Julio;Stefhani Zamora Husen;Revaldo;Aurora Ribero
Kembalinya Nenek Gayung;2013;13+; Comedy, Horror            ;98;4,9;19;Shakuntala;Kevin Julio;Yadi Sembako;Joe Richard;Jesika Danies
Cinta Nikita;2021;13+; Drama            ;100;6,6;25;Gita Asmara;Kevin Kambey;Hana Saraswati;Nikita Willy;Rizky Billar
Tamasya Keluarga;2015;13+; Short, Drama            ;12;9,6;31;Tengku Iskhandar;Kevin Kautsar;R.R. Pinurti;Indah Siauw;Ronny P. Tjandra
Familiar Stranger;2014;13+; Short, Drama            ;3;1,4;37;Filbert Tanuwijaya;Kevin Lam;Dwiyana Savira;;
My Little Bear;2016;13+; Short, Comedy, Drama            ;9;6,4;43;Winner Wijaya;Kezia Calesta;Elaine Hartanto;Rayner Wijaya;
Gara-Gara Bola;2008;13+; Comedy, Sport            ;75;5,2;50;Agasyah Karim;Khalid Kashogi;Winky Wiryawan;Herjunot Ali;Tarzan
Kisah 3 Tahun;2020;13+; Short, Drama            ;17;7,6;65;Dara Roshertanty;Khiva Iskak;Runny Rudiyanti;Sheila Miranda Bell;
Polisi Maling;2018;13+; Short, Crime            ;18;6,1;81;Randolph Zaini;Khiva Iskak;Verdi Solaiman;Subur Sukirman;Bob Christopher
212: The Power of Love;2018;13+; Drama, History            ;85;4,9;97;Jastis Arimba;Kholidi Asadil Alam;Fauzi Baadila;Adhin Abdul Hakim;Asma Nadia
When Love Hymn;2009;13+; Drama, Romance            ;120;6,1;196;Chaerul Umam;Kholidi Asadil Alam;Oki Setiana Dewi;Alice Norin;Andi Arsyil Rahman
When Love Hymn 2;2009;13+; Drama, Romance            ;120;6,3;120;Chaerul Umam;Kholidi Asadil Alam;Oki Setiana Dewi;Alice Norin;Andi Arsyil Rahman
ManDove;2011;13+; Documentary            ;72;6;97;Jim de Sève;Kian Tjong;;;
Neo Batavia;2017;13+; Drama, Comedy;83;3,6;75;Nadya Maudy;Kichiro Tjiptawidjaya;Alver Firmaz;Gusty Pratama;
Di Mana Melani;2010;13+; Thriller            ;83;4;53;Irish Bella;Kiki Farrel;Estelle Linden;Restu Sinaga;
Necessity of Life;2021;13+; Short, Drama            ;17;3;31;Kevin Rahardjo;Kiki Narendra;Runny Rudiyanti;;
Misteri Pasar Kaget;2012;13+; Drama, Horror            ;79;5,5;9;Wimbadi J.P.;Kiki Nuriswan;Erly Ashy;Permata Sari Harahap;Liek Suyatno
My Diaries;2020;TV-Y; Adventure, Comedy, Family            ;94;5,3;17;Angling Sagaran;Kila Putri Alam;Slamet Rahardjo;Widuri Sasono;Widi Mulia
Claudia/Jasmine;2008;13+; Comedy, Drama            ;102;7,4;58;Awi Suryadi;Kirana Larasati;Kinaryosih;Mieke Amalia;Nino Fernandez
Epen Cupen the Movie;2015;SU; Comedy            ;91;5,3;48;Irham Acho Bahtiar;Klemen Awi Celo;Babe Cabita;Marissa Nasution;Edward Gunawan
Mau Dong... Ah;2009;13+; Comedy            ;90;2,6;12;Christian Pauli;Komeng;Julia Perez;Damien Perez;Andi Soraya
Anda Puas Saya Loyo;2008;13+; Comedy            ;82;2,9;8;K.K. Dheeraj;Komeng;Ruben Onsu;Bedu;Ryan Syehan
Senggol Bacok;2010;13+; Comedy            ;100;6;22;Iqbal Rais;Kunto Aji;Jonny Iskandar;Kinaryosih;Marcella Lumowa
Identitas;2009;13+; Drama            ;92;6,7;40;Aria Kusumadewa;Kunun Nugroho;Tio Pakusadewo;Leony Vitria Hartanti;Ray Sahetapy
PSP: Gaya Mahasiswa;2019;13+; Comedy            ;96;5,4;31;Hilman Mutasi;Kunun Nugroho;Uus;Adjis Doaibu;David Schaap
A Tree Growing Inside My Head;2016;13+; Short, Drama            ;17;5,3;27;Rachmat Hidayat Mustamin;Kurniawati;Ibnu Abduh Reza;Wandy;
Saksi Mata;2011;13+; Short, Fantasy, Thriller            ;21;7,8;23;Zacky Aulia El Syahiq;Kusen Dony Hermansyah;Al Muhtadi;Rudolf Puspa;Muhammad Nur Qomaruddin
Rumah dan Bunga Matahari;2018;13+; Short, Drama            ;13;5,4;19;I Kadek Jaya Wiguna;Lady Dhiana;Tina Roostiati;Wirman Simago;Johan Yanuar
Trip to the Wound;2008;13+; Short, Drama            ;7;6,9;16;Edwin;Ladya Cheryl;Carlo Genta;;
Fiksi.;2008;TV-MA; Thriller            ;90;7,7;482;Mouly Surya;Ladya Cheryl;Donny Alamsyah;Kinaryosih;Soultan Saladin
Biarkan Bintang Menari;2003;13+; Drama, Musical            ;112;5,9;56;Indra Yudhistira;Ladya Cheryl;El Manik;Memes;Stephanie Pascalia
Hulahoop Soundings;2008;13+; Short, Mystery            ;7;6,9;25;Edwin;Ladya Cheryl;Heidy Trisiana Triswan;Nicholas Saputra;
Postcards from the Zoo;2012;13+; Drama            ;95;6,3;305;Edwin;Ladya Cheryl;Nicholas Saputra;Adjie Nur Ahmad;Klarysa Aurelia
Kuambil Lagi Hatiku;2019;13+; Drama            ;123;8,3;6;Azhar Kinoi Lubis;Lala Karmela;Cut Mini Theo;Sahil Shah;Ria Irawan
Menggayut Harapan Ditengah Pengucilan;2010;13+; Documentary, Short, Biography            ;28;7,7;14;Erik Lofting;Lalang Wardoyo;;;
Bring Me the Moon, Mom;2012;SU; Drama, Family, Fantasy            ;90;7;23;Ifa Isfansyah;Lana Nitibaskara;Agus Kuncoro;Astri Nurdin;Landung Simatupang
Bukan Anak Meriam;2022;13+; Short, Comedy, Drama            ;11;5,9;20;Nehemia Pareang;Laras Sardi;Erick Estrada;Dina Triastuti;Jehan Fransisca
The Rootless Bloom;2022;13+; Short, Drama            ;7;1,6;17;Rein Maychaelson;Larissa;Abby Latip;;
Aisyah: Biarkan Kami Bersaudara;2016;13+; Drama            ;109;8,6;14;Herwin Novianto;Laudya Cynthia Bella;Agung Isya Almasie Benu;Wilhelmina Seo Enok;Lydia Kandou
Virgin;2004;17+; Drama            ;114;5,6;86;Hanny Saputra;Laudya Cynthia Bella;Ardina Rasti;Angie Virgin;Mike Lucock
Under the Protection of Ka'bah;2011;13+; Drama, Romance            ;121;6,5;117;Hanny Saputra;Laudya Cynthia Bella;Herjunot Ali;Niken Anjani;Tarra Budiman
Kakak;2015;13+; Horror            ;87;5,9;18;Ivander Tedjasukmana;Laudya Cynthia Bella;Surya Saputra;Yafi Tesa Zahara;Ence Bagus
SMS: Suka Ma Suka;2009;13+; Comedy, Drama            ;90;5;14;Encep Masduki;Laudya Cynthia Bella;Teuku Wisnu;Rezky Aditya;Jarwo Kwat
Republic of Twitter;2012;13+; Drama            ;105;7,3;65;Kuntz Agus;Laura Basuki;Abimana Aryasatya;Ben Kasyafani;Jennifer Arnelita
Susi Susanti: Love All;2019;TV-14; Biography, Drama, Sport            ;96;7,4;301;Sim F.;Laura Basuki;Dion Wiyoko;Jenny Chang;Lukman Sardi
Di Timur Matahari;2012;13+; Drama, Family            ;110;8,4;86;Ari Sihasale;Laura Basuki;Lukman Sardi;Ringgo Agus Rahman;Michael Jakarimilena
Perjalanan Terbaik Sepanjang Masa;2022;13+; Drama            ;55;8,5;60;Dion Wiyoko;Laura Basuki;Maisha Kanna;Jovarel Callum;
Sementara, Selamanya;2020;13+; Drama            ;56;6,4;34;Reza Rahadian;Laura Basuki;Ruth Marini;Christine Hakim;
Madre;2013;13+; Drama            ;107;7,6;76;Benni Setiawan;Laura Basuki;Vino G. Bastian;R. Chaeruli;Framly Daniel
Brata;2020;13+; Crime, Drama, Thriller            ;42;9;74;Oka Antara;Laura Basuki;Yayu A.W. Unru;Haydar Salishz;
Serigala Bucin;2022;13+; Drama            ;10;8,6;93;Amin Ishaq;Laura Christina Moane;Jordy Rizkyanda;Jeff Smith;
Lost;2018;17+; Horror            ;90;5,4;112;Sammaria Simanjuntak;Laura Theux;Rebecca Klopper;Vonny Cornellya;Endy Arfian
Membabi Buta;2017;13+; Thriller            ;109;5,5;11;Joel Fadli;Lenny Charlote;Prisia Nasution;Ivanka Suwandi;
Tapi bukan aku;2008;13+; Drama            ;96;6,5;24;Irwan Siregar;Leony Vitria Hartanti;Adeff;Titi Qadarsih;Dian Nitami
Angel Finds Wings;2020;TV-14; Drama            ;89;7,1;38;Aria Kusumadewa;Leony Vitria Hartanti;Rizky Hanggono;Nano Riantiarno;Fransiskus Michael
Assassination Job;2013;13+; Short, Action, Thriller            ;2;6,3;31;Jossen Eliata Thenario;Lesley Kurniawan;Denilson Susanto;;
Deadlock;2015;13+; Short, Action            ;2;8,6;24;Jossen Eliata Thenario;Lesley Kurniawan;Denilson Susanto;;
Impian Kemarau;2004;13+; Drama            ;86;7,4;18;Ravi L. Bharwani;Levie Hardigan;Ria Irawan;Jabrik Gelanggang;Moertri Purnomo
Akibat Pergaulan Bebas 2;2011;13+; Drama            ;81;4;25;Findo Purwono;Lia Aulia;Tasya Djerly Emor;Keith Foo;Rocky Jeff
Tak Biasa;2004;13+; Comedy            ;146;7,3;7;Jose Poernomo;Lia Chandra;Novie Emerson;Miea Kusuma;Akhdiyat Duta Modjo
Angker;2014;13+; Horror            ;90;6,3;18;Muhammad Yusuf;Lia Waode;Muhammad Iqbal;Armeena Yusuf;Adinda Divia
Durian;2003;13+; Drama, Short            ;15;7;5;Farishad I. Latjuba;Lidia Andriani;Daswara;Kevin Johnson Ginting;Jajang C. Noer
A Grandpa's Uniform and the Other Things of Fear;2022;13+; Short, Drama, Horror            ;20;7,1;5;Christian Banisrael;Liek Suyatno;Maulana Mas;Seteng Yuniawan;
Gandik;2019;13+; Short, Drama            ;17;7,6;5;Noprian Rauhul;Liek Suyatno;Sukarni;;
Pancasila Dekat Dengan Kita;2018;13+; Documentary, Short            ;17;8,2;5;Jeanne Françoise;Lifany Husnul Kurnia;Kol Mitro Prihantoro;Yulis Susilawaty;Let Kol Herlina Tarigan
Film Is My Life;2015;SU; Short, Comedy, Drama            ;15;7,1;5;Narindro Aryo Hutomo;Lilik Qusairi;Nurmaleha Ismail;Hari Arifin;Narindro Aryo Hutomo
Rawuh (Ora Melu Gawe);2019;SU; Short, Comedy            ;33;1,3;5;Agung Kurniawan;Lingga Haresyah;Candra Irawan;Laras Prihandini;M. Ridwan
Disconnected 2021;2021;SU; Drama            ;23;9,3;6; Arief Budiman;Lionil Hendrik;Jovvana;Okka Pratama;
The Love Language;2021;SU; Romance            ;83;5,8;12;Otoy Witoyo;Lionil Hendrik;Gesya Shandy;;
Suwung;2019;17+; Horror            ;88;7,6;18;Hamka Winovan;Lionil Hendrik;Weni Panca;Inez Fahri;Nani Yudi
Ketupat dan Opor Lebaran;2021;SU; Short, Drama            ;6;3,1;24;Aldis Elwan;Lisa Muradi;Afalita Intan Givari;Fanya Putri;Billy Pratama
A Faerie's Wanderlust;2017;R; Short, Romance            ;8;3,7;30;Julio Rionaldo;Livi Ciananta;Ahmad Kamal;Dimas Agung Prasetiyo;
Take Good Care, Dalena;2011;SU; Short, Adventure, Drama            ;7;8;36;Victorio Utomo;Livinia Deandini Adriana;Patricia Tiara Anjani;Alena Gladis Ardelia;Stephanie Dwijanti
Lima;2018;17+; Drama            ;110;6,9;43;Harvan Agustriansyah;Lola Amaria;Adriyanto Dewo;Tika Pramesti;Shalahuddin Siregar
Cattleya;2014;13+; Short, Drama            ;12;9,7;82;Peter Pastimoore;Luis Jocom;Peter Pastimoore;Jon Piter;Hanata Rue
Laskar Pelangi Sekuel 2: Edensor;2013;TV-G; Drama, Adventure            ;90;5,4;122;Benni Setiawan;Lukman Sardi;Abimana Aryasatya;Astrid Roos;Emma Chaibedra
7 Hari 24 Jam;2014;13+; Drama, Romance            ;97;6,9;99;Fajar Nugros;Lukman Sardi;Dian Sastrowardoyo;Henky Solaiman;Verdi Solaiman
The Dreamer;2009;TV-G; Adventure, Drama            ;120;6,8;429;Riri Riza;Lukman Sardi;Rendy Ahmad;Vikri Septiawan;Azwir Fitrianto
Detektif Soleh;2021;13+; Comedy            ;15;7,7;6;Chicco Kurniawan;Lukman Sardi;Revaldo;Runny Rudiyanti;
Pencarian Terakhir;2008;13+; Adventure, Drama, Mystery            ;90;7,2;44;Affandi Abdul Rachman;Lukman Sardi;Richa Novisha;Yama Carlos;Verdi Solaiman
Sang Pencerah;2010;13+; Biography, Drama, History            ;112;7,1;234;Hanung Bramantyo;Lukman Sardi;Zaskia Adya Mecca;Slamet Rahardjo;Giring Ganesha
The Unchangeables;2021;TV-G; Drama, Family            ;104;7;61;Herwin Novianto;Lulu Tobing;Dewa Dayana;Yasamin Jasem;Maisha Kanna
Ratu KostMopolitan;2010;13+; Comedy            ;85;6;22;Ody C. Harahap;Luna Maya;Adi Kurdi;Fathir Muchtar;Reza Pahlevi
Rumah Kentang: The Beginning;2019;17+; Drama, Horror, Mystery            ;102;5,8;93;Rizal Mantovani;Luna Maya;Christian Sugiono;Jajang C. Noer;Epy Kusnandar
Sabrina;2018;17+; Horror, Thriller            ;113;4,1;1800;Rocky Soraya;Luna Maya;Christian Sugiono;Sara Wijayanto;Jeremy Thomas
Jakarta Undercover;2006;18+; Thriller            ;120;6,1;98;Lance Laggong;Luna Maya;Lukman Sardi;Fachry Albar;Verdi Solaiman
Pesan dari Surga;2006;13+; Drama            ;93;5,8;42;Sekar Ayu Asmara;Luna Maya;Vino G. Bastian;Ario Bayu;Rianti Cartwright
Triggris;2017;13+; Short, Drama            ;12;5,3;40;Akrom Alfathih;Luqman Ski;Alan Bintang Panca Mukti;;
Lamentation of Dissonance;2020;13+; Short, Drama            ;15;9,3;39;Owen Angweita;Luqman Ski;Diandrio;Audy Dio;
Gerry;2019;13+; Short, Drama            ;15;2,4;38;Yuyut Pramana;Luqman Ski;Marsya Luqyana;;
Virgin;2004;TV-MA; Drama, Thriller            ;52;6,4;37;Hanny R. Saputra;Lutesha;Shalom Razade;Laura Theux;Laudya Cynthia Bella
Into The Dark;2018;13+; Documentary, Short, Crime            ;21;6;29;Maria Christina Silalahi;Luthfan Nur Rochman;Dhuha Ramadhani;Lilli Birdsell;
Paguruan 4.0;2019;13+; Documentary, Short            ;22;1,8;22;Abdi Firdaus;Lyanta Laras Putri;;;
Tegar;2022;SU; Drama            ;92;9,3;14;Anggi Frisca;M. Aldifi Tegarajasa;Deddy Mizwar;Sha Ine Febriyanti;Joanita Chatarine
Mati Muda di Pelukan Janda;2011;13+; Comedy            ;82;2,5;7;Helfi C.H. Kardit;M. Ihsan Tarore;Ayu Pratiwi;Shinta Bachir;Alfie Alfandi
Pulang-Pulang Ganteng;2017;13+; Comedy, Drama            ;5;6,9;18;Arya Saloka;M. Iqbal Sulaiman;Meisyarah Oemry;Angel Pieters;
Lidah Ayah;2017;13+; Short, Drama            ;15;3,9;29;Ab Abdillah;M. Rizki Ramadhan Mubarok;Heri Purwoko;;
Demi;2018;13+; Short, Drama            ;8;2,8;40;Revicko Octavian;M. Zidan Maulana Mubarok;;;
Long Road to Heaven;2007;13+; Drama, History, Thriller            ;120;6,9;51;Enison Sinaro;Made Kopi;Sarah Treleaven;John O'Hare;Madison Evens
Water from the Moon;2015;13+; Short            ;8;7,1;37;Ellen Burns;Madé Agus Bakta Wijaya;Putu Gayatri Dewi;;
Perempuan² Liar;2011;13+; Comedy, Drama            ;81;6;23;Rako Prijanto;Maeeva Amin;Bedu;Rina Diana;Ghozali
Putaran;2021;SU; Short, Sci-Fi            ;19;7,6;20;Gianni Fajri;Maha Nanda;Rendy Pandugo;Petra Sihombing;
Kapan Pindah Rumah;2021;13+; Drama, Family            ;82;7,5;17;Herwin Novianto;Mahalini Raharja;Cut Mini Theo;Clara Bernadeth;Indro Warkop
Kopi Pahit;2022;17+; Drama            ;71;8,7;48;Herwin Novianto;Mahalini Raharja;Raja Giannuca;Natasya Rahmawati;Rino Octora
Family Victim;2010;13+; Documentary, Short, Biography            ;38;6,2;66;Robert Lemelson;Mahar Agusno;Arjo;Puji;Ninik Supartini
Konsumerisme: Film Dokumenter tentang budaya konsumtif;2020;SU; Short, Documentary            ;20;8,3;8;Mahdianto;Mahdianto;;;
Zero Waste: Gaya Hidup Bebas Sampah;2021;SU; Documentary, Short            ;20;4,6;10;Mahdianto;Mahdianto;;;
Mindful Eating;2021;SU; Documentary, Short            ;20;8,1;12;Mahdianto;Mahdianto;;;
Sedikit itu lebih baik;2021;SU; Documentary, Short            ;20;3,1;14;Mahdianto;Mahdianto;;;
